"n","nchain","run","exp","rmse","cov"
1e+05,2,31,1,0.223427580505444,0.817
1e+05,5,31,1,0.206793187576761,0.905
20000,1,31,1,0.371326872878302,0.83
20000,2,31,1,0.35158539553009,0.898
20000,5,31,1,0.340380163556817,0.923
50000,1,31,1,0.308216350263365,0.754
50000,2,31,1,0.284207650758694,0.842
50000,5,31,1,0.26261201534646,0.91
100,1,32,1,1.6272797932156,0.942
100,2,32,1,1.61678216842229,0.94
100,5,32,1,1.61936906845313,0.938
1000,1,32,1,0.83778137807248,0.979
1000,2,32,1,0.861733144766269,0.98
1000,5,32,1,0.871409912783524,0.979
10000,1,32,1,0.47256306963316,0.915
10000,2,32,1,0.4645050900904,0.917
10000,5,32,1,0.441583657794388,0.955
1e+05,1,32,1,0.261256282502467,0.698
1e+05,2,32,1,0.235283686110932,0.801
1e+05,5,32,1,0.213093324261152,0.894
20000,1,32,1,0.396661061633897,0.866
20000,2,32,1,0.393295422846398,0.875
20000,5,32,1,0.379807848629982,0.904
50000,1,32,1,0.279498572243047,0.82
50000,2,32,1,0.262405717835523,0.858
50000,5,32,1,0.243308713690912,0.938
100,1,33,1,1.7995593131361,0.926
100,2,33,1,1.80350812931002,0.921
100,5,33,1,1.79703667499396,0.925
1000,1,33,1,0.748103500182145,0.996
1000,2,33,1,0.767591979079883,0.995
1000,5,33,1,0.72335854537355,0.997
10000,1,33,1,0.481315138734978,0.88
10000,2,33,1,0.46344709282865,0.9
10000,5,33,1,0.438763154886803,0.936
1e+05,1,33,1,0.255139025895435,0.697
1e+05,2,33,1,0.240308469367487,0.791
1e+05,5,33,1,0.213645798088588,0.899
20000,1,33,1,0.368064485043364,0.875
20000,2,33,1,0.358502591009388,0.896
20000,5,33,1,0.347484793120601,0.923
50000,1,33,1,0.298275008646867,0.803
50000,2,33,1,0.281911052187045,0.851
50000,5,33,1,0.268647955225911,0.922
100,1,34,1,2.06356427061948,0.839
100,2,34,1,2.05689751110885,0.84
100,5,34,1,2.07688757947469,0.837
1000,1,34,1,0.784038560845882,0.985
1000,2,34,1,0.766960774340505,0.988
1000,5,34,1,0.770564804757412,0.987
10000,1,34,1,0.442073094078311,0.943
10000,2,34,1,0.438234212603548,0.93
10000,5,34,1,0.410864092624067,0.958
1e+05,1,34,1,0.25557008020017,0.68
1e+05,2,34,1,0.243162566637188,0.774
1e+05,5,34,1,0.216787987052888,0.89
20000,1,34,1,0.373740757996023,0.875
20000,2,34,1,0.345568971361471,0.932
20000,5,34,1,0.341853167632366,0.943
50000,1,34,1,0.309669236016612,0.748
50000,2,34,1,0.284706756751859,0.845
50000,5,34,1,0.264650975521297,0.893
100,1,35,1,1.54357961747023,0.957
100,2,35,1,1.57994525394347,0.95
100,5,35,1,1.61416930541652,0.951
1000,1,35,1,0.774815290088762,0.99
1000,2,35,1,0.795133039029999,0.988
1000,5,35,1,0.793467039717214,0.988
10000,1,35,1,0.460223110939524,0.902
10000,2,35,1,0.467343190491216,0.902
10000,5,35,1,0.432887416846647,0.937
1e+05,1,35,1,0.252399335853271,0.703
1e+05,2,35,1,0.238385548475925,0.792
1e+05,5,35,1,0.208303280393228,0.907
20000,1,35,1,0.345867209453731,0.91
20000,2,35,1,0.328637950921497,0.93
20000,5,35,1,0.307410893862914,0.96
50000,1,35,1,0.28530692888097,0.796
50000,2,35,1,0.277186849189286,0.839
50000,5,35,1,0.255742013495246,0.916
100,1,36,1,1.72413320131735,0.952
100,2,36,1,1.7290544273449,0.955
100,5,36,1,1.72063016511557,0.955
1000,1,36,1,0.801424276447559,0.992
1000,2,36,1,0.81256286763486,0.993
1000,5,36,1,0.806404872876062,0.992
10000,1,36,1,0.433171663175275,0.926
10000,2,36,1,0.432342453330042,0.943
10000,5,36,1,0.406823456641807,0.956
1e+05,1,36,1,0.253978369610849,0.732
1e+05,2,36,1,0.232438291783727,0.839
1e+05,5,36,1,0.209252767398849,0.916
