"n","nchain","run","exp","rmse","cov"
50000,5,42,1,0.0750616246507377,0.957
1000,1,43,1,0.208539009535086,0.928
1000,2,43,1,0.207527451544373,0.928
1000,5,43,1,0.204260800573727,0.935
10000,1,43,1,0.103186285205596,0.916
10000,2,43,1,0.101812124626881,0.947
10000,5,43,1,0.105873242663928,0.947
1e+05,1,43,1,0.137636889884724,0.908
1e+05,2,43,1,0.13639530406116,0.923
1e+05,5,43,1,0.134745419473508,0.938
20000,1,43,1,0.100063637841036,0.897
20000,2,43,1,0.105033876512531,0.915
20000,5,43,1,0.102825654507723,0.941
50000,1,43,1,0.113030419363582,0.884
50000,2,43,1,0.102328594950176,0.933
50000,5,43,1,0.100508793827583,0.956
1000,1,44,1,0.23682173794395,0.884
1000,2,44,1,0.228298215778648,0.893
1000,5,44,1,0.23027403017631,0.901
10000,1,44,1,0.111147948958359,0.898
10000,2,44,1,0.109394734571421,0.918
10000,5,44,1,0.105531581860342,0.943
1e+05,1,44,1,0.0941983701075641,0.887
1e+05,2,44,1,0.0939501533673754,0.915
1e+05,5,44,1,0.0897388846025047,0.936
20000,1,44,1,0.101703736115879,0.897
20000,2,44,1,0.0892801636733291,0.936
20000,5,44,1,0.086066859612333,0.957
50000,1,44,1,0.0821929859125186,0.931
50000,2,44,1,0.0835549612499003,0.942
50000,5,44,1,0.0826835755584672,0.958
1000,1,45,1,0.226555893623347,0.921
1000,2,45,1,0.22731660111728,0.917
1000,5,45,1,0.221450052354404,0.927
10000,1,45,1,0.117378611586251,0.896
10000,2,45,1,0.121195228129241,0.913
10000,5,45,1,0.121622957506128,0.935
1e+05,1,45,1,0.0630919734642478,0.896
1e+05,2,45,1,0.0724893929590424,0.936
1e+05,5,45,1,0.0731029506707623,0.956
20000,1,45,1,0.102108130317997,0.925
20000,2,45,1,0.0983024802556418,0.94
20000,5,45,1,0.0982372925606244,0.949
50000,1,45,1,0.0787882809737517,0.931
50000,2,45,1,0.0720069052102483,0.94
50000,5,45,1,0.0715654938687899,0.964
1000,1,46,1,0.197008245788071,0.896
1000,2,46,1,0.1983194350151,0.905
1000,5,46,1,0.196746014086552,0.909
10000,1,46,1,0.0957457880357536,0.942
10000,2,46,1,0.104286590109008,0.946
10000,5,46,1,0.0996519930454122,0.96
1e+05,1,46,1,0.10966135824831,0.879
1e+05,2,46,1,0.11009513588503,0.907
1e+05,5,46,1,0.107265326171013,0.947
20000,1,46,1,0.0947544271307153,0.907
20000,2,46,1,0.0855106341450082,0.939
20000,5,46,1,0.0872677234035851,0.961
50000,1,46,1,0.0681051727657269,0.92
50000,2,46,1,0.0701106473316637,0.928
50000,5,46,1,0.0744952730686639,0.967
1000,1,47,1,0.182178452782384,0.938
1000,2,47,1,0.186789858556864,0.934
1000,5,47,1,0.186221214278144,0.942
10000,1,47,1,0.112361061915113,0.914
10000,2,47,1,0.107520409381465,0.933
10000,5,47,1,0.110817561402712,0.941
1e+05,1,47,1,0.0967856868096982,0.88
1e+05,2,47,1,0.0956758585344737,0.911
1e+05,5,47,1,0.0944458862418426,0.953
20000,1,47,1,0.108593566393434,0.903
