"n","nchain","run","exp","rmse","cov"
1e+05,1,45,1,0.257671757735701,0.704
1e+05,10,45,1,0.21118944263134,0.923
1e+05,20,45,1,0.201236380529585,0.949
20000,1,45,1,0.373705039983788,0.843
20000,10,45,1,0.330667742636579,0.933
20000,20,45,1,0.329291176999911,0.951
50000,1,45,1,0.293334297896454,0.755
50000,10,45,1,0.25756845061891,0.928
50000,20,45,1,0.249483083410005,0.95
1000,1,46,1,0.888508617208738,0.979
1000,10,46,1,0.871629617037379,0.983
1000,20,46,1,0.86965030268996,0.98
10000,1,46,1,0.40785368762816,0.946
10000,10,46,1,0.394373621828944,0.971
10000,20,46,1,0.381955659052422,0.978
1e+05,1,46,1,0.255126129125986,0.722
1e+05,10,46,1,0.195219652342919,0.953
1e+05,20,46,1,0.193709657646958,0.954
20000,1,46,1,0.369315815311377,0.856
20000,10,46,1,0.320238793239167,0.958
20000,20,46,1,0.314454036781591,0.968
50000,1,46,1,0.3012421514345,0.779
50000,10,46,1,0.236011511653425,0.946
50000,20,46,1,0.231572800069479,0.959
1000,1,47,1,0.86142954754908,0.98
1000,10,47,1,0.84620909118253,0.984
1000,20,47,1,0.849952402892415,0.983
10000,1,47,1,0.510094573190632,0.876
10000,10,47,1,0.445243162062688,0.931
10000,20,47,1,0.432938510099296,0.948
1e+05,1,47,1,0.24681404985146,0.718
1e+05,10,47,1,0.201155621364508,0.944
1e+05,20,47,1,0.199964711652999,0.959
20000,1,47,1,0.384306160096665,0.849
20000,10,47,1,0.337561472471751,0.935
20000,20,47,1,0.333670215143006,0.947
50000,1,47,1,0.295645354310241,0.765
50000,10,47,1,0.244508084943952,0.947
50000,20,47,1,0.243522529711332,0.957
1000,1,48,1,0.858916375808462,0.978
1000,10,48,1,0.806019340787133,0.988
1000,20,48,1,0.775362306414101,0.995
