"RMSE","Coverage","Interval length","n","run","Chains"
1.28330277389308,0.835,3.75105777956081,100,51,3
1.02939688879517,0.97,4.22926952159773,100,51,4
1.17641467675254,0.94,4.44431186729416,100,51,5
1.18762879717934,0.945,4.86988741397892,100,51,6
1.09515796864113,0.965,4.74069340871274,100,51,7
1.00226361376951,0.99,4.66097519598425,100,51,8
1.11073142731545,0.98,4.81114512259042,100,51,9
1.10216655006788,0.98,4.9586188250015,100,51,10
0.914078686235563,0.885,3.01750530169063,100,52,1
1.07160875433787,0.905,3.07722076996169,100,52,2
0.918765570676743,0.895,3.27312055567118,100,52,3
0.865009295474899,0.94,3.69343200919359,100,52,4
0.808338683733548,0.96,3.77596359581008,100,52,5
0.848566279457341,0.98,3.98571822418663,100,52,6
0.865554273961827,0.985,3.91927905105383,100,52,7
0.930193598162103,0.945,3.92068675762004,100,52,8
0.882517831715062,0.985,3.96255068983985,100,52,9
0.906716492984933,0.955,3.93553798025494,100,52,10
0.894225929835126,0.925,3.32927325180353,100,53,1
0.915889793402054,0.94,3.6935186394979,100,53,2
1.02552008886741,0.93,3.374492565565,100,53,3
0.816855169044208,0.92,3.37466950847968,100,53,4
0.875997917226835,0.965,4.03815792272874,100,53,5
0.92730861362438,0.935,3.7589879075161,100,53,6
0.810164594888002,0.99,4.18582918986966,100,53,7
0.900411827065531,0.96,3.84341058041207,100,53,8
0.806026572573315,0.995,4.18106138368175,100,53,9
0.829937104240378,0.98,4.13451235894614,100,53,10
0.97443347333944,0.795,2.13586831365235,100,54,1
