"n","nchain","run","exp","rmse","cov"
20000,1,27,1,0.133012988152713,0.932
20000,2,27,1,0.125456409811517,0.968
20000,5,27,1,0.114440831333294,0.986
50000,1,27,1,0.0849048136386725,0.938
50000,2,27,1,0.0779729505887373,0.951
50000,5,27,1,0.0732528310367153,0.974
100,1,28,1,0.787916795839615,0.894
100,2,28,1,0.796155477224347,0.89
100,5,28,1,0.791837312596498,0.894
1000,1,28,1,0.314571016121139,0.995
1000,2,28,1,0.314796356991894,0.999
1000,5,28,1,0.318548480527612,0.996
10000,1,28,1,0.158037701439143,0.981
10000,2,28,1,0.149290674698969,0.987
10000,5,28,1,0.146371256006636,0.994
1e+05,1,28,1,0.0661050765122438,0.89
1e+05,2,28,1,0.0550889738408101,0.965
1e+05,5,28,1,0.0512111244111117,0.981
20000,1,28,1,0.141855559680276,0.941
20000,2,28,1,0.124310974075749,0.973
20000,5,28,1,0.117642155294991,0.987
50000,1,28,1,0.0863311688963354,0.931
50000,2,28,1,0.0800459244448912,0.96
50000,5,28,1,0.0718280523181336,0.991
100,1,29,1,0.852343839744846,0.921
100,2,29,1,0.856599783435574,0.918
100,5,29,1,0.861833017310492,0.916
1000,1,29,1,0.284699474764321,0.999
1000,2,29,1,0.290607644812355,0.999
1000,5,29,1,0.277582486047925,1
10000,1,29,1,0.181162123135178,0.961
10000,2,29,1,0.171535554681188,0.974
10000,5,29,1,0.161034850194063,0.994
1e+05,1,29,1,0.0679937188265812,0.904
1e+05,2,29,1,0.0593829958529525,0.961
1e+05,5,29,1,0.0528952153726729,0.985
20000,1,29,1,0.119581114199977,0.974
20000,2,29,1,0.11308094115762,0.98
20000,5,29,1,0.108524988863849,0.988
50000,1,29,1,0.0830296253506329,0.932
50000,2,29,1,0.0799835301560575,0.958
50000,5,29,1,0.0688385789951351,0.99
100,1,3,1,0.805537794741122,0.943
100,2,3,1,0.813652213473421,0.939
100,5,3,1,0.797837756389097,0.938
1000,1,3,1,0.312090316785258,0.998
1000,2,3,1,0.315661281128716,0.996
1000,5,3,1,0.30642126194056,0.997
10000,1,3,1,0.160424293902889,0.97
10000,2,3,1,0.149318965406324,0.99
10000,5,3,1,0.137895780356874,0.994
1e+05,1,3,1,0.0693247256265907,0.892
1e+05,2,3,1,0.0599539839833663,0.954
1e+05,5,3,1,0.0523797274076508,0.976
20000,1,3,1,0.122165472941418,0.966
20000,2,3,1,0.118272308259354,0.977
20000,5,3,1,0.110857591810101,0.994
50000,1,3,1,0.0904863426649671,0.932
50000,2,3,1,0.0833536211743675,0.955
50000,5,3,1,0.0764194899695249,0.979
100,1,30,1,0.783607015259185,0.933
100,2,30,1,0.794497162498836,0.931
100,5,30,1,0.792935088220995,0.93
1000,1,30,1,0.320595102953094,0.994
1000,2,30,1,0.325206051204448,0.996
1000,5,30,1,0.336536622929532,0.993
10000,1,30,1,0.170713101977045,0.967
10000,2,30,1,0.167597988356969,0.975
10000,5,30,1,0.158796485175904,0.985
1e+05,1,30,1,0.0692950977496909,0.875
1e+05,2,30,1,0.0619335204312447,0.946
1e+05,5,30,1,0.0550813180323414,0.969
20000,1,30,1,0.127356127094309,0.958
20000,2,30,1,0.113081914463326,0.982
20000,5,30,1,0.108519676526083,0.993
50000,1,30,1,0.0823205876900784,0.939
50000,2,30,1,0.075050544050285,0.97
50000,5,30,1,0.0689024437493436,0.986
100,1,31,1,0.778275024516151,0.979
100,2,31,1,0.781388460990641,0.978
100,5,31,1,0.769783597447634,0.982
1000,1,31,1,0.292310302247476,0.997
1000,2,31,1,0.292041875398215,0.998
